-0.9030899869919435	62.3544	1.4408	0.	62.3544	1.4408	0.
-0.6020599913279624	60.5324	59.0616	0.	60.5324	59.0616	0.
-0.42596873227228116	36.39306666666666	38.63333333333333	0.	36.39306666666666	38.63333333333333	0.
-0.3010299956639812	21.3532	22.9764	0.	21.3532	22.9764	0.
-0.2041199826559248	13.07472	14.09408	0.	13.07472	14.09408	0.
-0.12493873660829995	8.383733333333332	9.050799999999999	0.	8.383733333333332	9.050799999999999	0.
-0.057991946977686754	5.635085714285714	6.070057142857142	0.	5.635085714285714	6.070057142857142	0.
0.	3.9569	4.2589	0.	3.9569	4.2589	0.
0.05115252244738129	2.839644444444444	3.0480888888888886	0.	2.839644444444444	3.0480888888888886	0.
0.09691001300805642	2.12384	2.282	0.	2.12384	2.282	0.
0.13830269816628146	1.6183272727272728	1.7375272727272728	0.	1.6183272727272728	1.7375272727272728	0.
0.17609125905568124	1.2526666666666666	1.3446666666666665	0.	1.2526666666666666	1.3446666666666665	0.
0.21085336531489318	0.9868307692307692	1.0598769230769232	0.	0.9868307692307692	1.0598769230769232	0.
0.24303804868629444	0.7950857142857142	0.8539428571428571	0.	0.7950857142857142	0.8539428571428571	0.
0.27300127206373764	0.6532800000000001	0.7018666666666666	0.	0.6532800000000001	0.7018666666666666	0.
0.3010299956639812	0.53865	0.5779	0.	0.53865	0.5779	0.
0.32735893438633035	0.4501176470588235	0.4838588235294118	0.	0.4501176470588235	0.4838588235294118	0.
0.3521825181113625	0.3810222222222222	0.4086222222222222	0.	0.3810222222222222	0.4086222222222222	0.
0.3756636139608854	0.3236210526315789	0.3464	0.	0.3236210526315789	0.3464	0.
0.3979400086720376	0.27928000000000003	0.29960000000000003	0.	0.27928000000000003	0.29960000000000003	0.
0.4191293077419757	0.24239999999999998	0.2602285714285714	0.00007619047619047618	0.24239999999999998	0.2602285714285714	0.00007619047619047618
0.43933269383026263	0.20981818181818182	0.22519999999999998	0.00021818181818181816	0.20981818181818182	0.22519999999999998	0.00021818181818181816
0.4586378490256493	0.18459130434782606	0.19794782608695655	0.0008347826086956521	0.18459130434782606	0.19794782608695655	0.0008347826086956521
0.47712125471966244	0.1620333333333333	0.1739	0.0031333333333333335	0.1620333333333333	0.1739	0.0031333333333333335
0.494850021680094	0.143936	0.154272	0.008576	0.143936	0.154272	0.008576
0.5118833609788743	0.12806153846153848	0.13726153846153846	0.018000000000000002	0.12806153846153848	0.13726153846153846	0.018000000000000002
0.5282737771670437	0.11336296296296296	0.12130370370370369	0.030814814814814812	0.11336296296296296	0.12130370370370369	0.030814814814814812
0.5440680443502757	0.10205714285714286	0.10945714285714285	0.046342857142857144	0.10205714285714286	0.10945714285714285	0.046342857142857144
0.5593080109070125	0.092	0.09900689655172414	0.06223448275862069	0.092	0.09900689655172414	0.06223448275862069
0.5740312677277188	0.08221333333333333	0.08834666666666666	0.07794666666666666	0.08221333333333333	0.08834666666666666	0.07794666666666666
0.5882717068423291	0.07563870967741936	0.08090322580645161	0.09414193548387097	0.07563870967741936	0.08090322580645161	0.09414193548387097
0.6020599913279624	0.068375	0.073225	0.108675	0.068375	0.073225	0.108675
0.6154239528859439	0.062206060606060605	0.06669090909090909	0.1200969696969697	0.062206060606060605	0.06669090909090909	0.1200969696969697
0.6283889300503115	0.05748235294117647	0.06143529411764706	0.13181176470588235	0.05748235294117647	0.06143529411764706	0.13181176470588235
0.640978057358332	0.05234285714285714	0.05609142857142857	0.14057142857142857	0.05234285714285714	0.05609142857142857	0.14057142857142857
0.6532125137753437	0.04753333333333333	0.05095555555555555	0.14595555555555556	0.04753333333333333	0.05095555555555555	0.14595555555555556
0.6651117370750514	0.04423783783783784	0.047416216216216216	0.15003243243243244	0.04423783783783784	0.047416216216216216	0.15003243243243244
0.6766936096248666	0.04092631578947368	0.043831578947368416	0.15341052631578947	0.04092631578947368	0.043831578947368416	0.15341052631578947
0.6879746200345557	0.03819487179487179	0.04094358974358974	0.15374358974358976	0.03819487179487179	0.04094358974358974	0.15374358974358976
0.6989700043360189	0.034980000000000004	0.03746	0.15682000000000001	0.034980000000000004	0.03746	0.15682000000000001
0.7096938697277919	0.03274146341463415	0.035024390243902435	0.15506341463414633	0.03274146341463415	0.035024390243902435	0.15506341463414633
0.7201593034059569	0.030228571428571428	0.03236190476190476	0.15685714285714286	0.030228571428571428	0.03236190476190476	0.15685714285714286
0.730378468587643	0.02852093023255814	0.030586046511627905	0.15514418604651162	0.02852093023255814	0.030586046511627905	0.15514418604651162
0.7403626894942439	0.026472727272727276	0.02838181818181818	0.15072727272727274	0.026472727272727276	0.02838181818181818	0.15072727272727274
0.7501225267834001	0.024853333333333335	0.02659555555555556	0.15144888888888888	0.024853333333333335	0.02659555555555556	0.15144888888888888
0.7596678446896304	0.023321739130434782	0.02502608695652174	0.14930434782608695	0.023321739130434782	0.02502608695652174	0.14930434782608695
0.7690078709437739	0.021412765957446806	0.02297872340425532	0.1474723404255319	0.021412765957446806	0.02297872340425532	0.1474723404255319
0.7781512503836436	0.020499999999999997	0.022016666666666664	0.1441	0.020499999999999997	0.022016666666666664	0.1441
0.7871060930365701	0.019281632653061223	0.020653061224489795	0.14111020408163263	0.019281632653061223	0.020653061224489795	0.14111020408163263
0.7958800173440752	0.018080000000000002	0.019392	0.13464	0.018080000000000002	0.019392	0.13464
0.8044801891059927	0.017098039215686273	0.01835294117647059	0.13449411764705882	0.017098039215686273	0.01835294117647059	0.13449411764705882
